id;type;name;first_name;second_name;picture_url;producer;country;abv;average_rating;rating_count
6282;tonic;Walter Gregor's Tonic Water - Apple & Cinnamon;Walter Gregor's Tonic Water;Apple & Cinnamon;https://ginventory.reed.be/api/v2/products/6282/picture?type=normal;Summerhouse Drinks;United Kingdom;;9.4;5
6283;tonic;Walter Gregor's Tonic Water - Spiced;Walter Gregor's Tonic Water;Spiced;https://ginventory.reed.be/api/v2/products/6283/picture?type=normal;Summerhouse Drinks;United Kingdom;;9.3;5
6299;tonic;Fentimans Pink Rhubarb Tonic Water;;;https://ginventory.reed.be/api/v2/products/6299/picture?type=normal;Fentimans Ltd.;United Kingdom;;8.4;51
6492;tonic;Kaskad Tonic Water - Piment;Kaskad Tonic Water;Piment;https://ginventory.reed.be/api/v2/products/6492/picture?type=normal;Ogeu Groupe;France;;8.0;4
6493;tonic;Kaskad Tonic Water - Citrus;Kaskad Tonic Water;Citrus;https://ginventory.reed.be/api/v2/products/6493/picture?type=normal;Ogeu Groupe;France;;8.4;4
6494;tonic;Kaskad Tonic Water - Original;Kaskad Tonic Water;Original;https://ginventory.reed.be/api/v2/products/6494/picture?type=normal;Ogeu Groupe;France;;8.7;6
6514;tonic;Hysope Eau Tonique;;;https://ginventory.reed.be/api/v2/products/6514/picture?type=normal;Hysope Tonics;France;;9.6;38
6515;tonic;Hysope Eau Tonique - Citron De Sicile;Hysope Eau Tonique;Citron De Sicile;https://ginventory.reed.be/api/v2/products/6515/picture?type=normal;Hysope Tonics;France;;9.7;27
6516;tonic;Hysope Eau Tonique - Fleur De Sureau;Hysope Eau Tonique;Fleur De Sureau;https://ginventory.reed.be/api/v2/products/6516/picture?type=normal;Hysope Tonics;France;;9.7;26
6517;tonic;Hysope Eau Tonique - Concombre;Hysope Eau Tonique;Concombre;https://ginventory.reed.be/api/v2/products/6517/picture?type=normal;Hysope Tonics;France;;9.7;30
6518;tonic;Hysope Ginger Beer;;;https://ginventory.reed.be/api/v2/products/6518/picture?type=normal;Hysope Tonics;France;;9.8;26
6531;tonic;Hammars Tonic  - Lemongrass And Mint;Hammars Tonic ;Lemongrass And Mint;https://ginventory.reed.be/api/v2/products/6531/picture?type=normal;Hammars Bryggeri AB;Sweden;;8.5;10
6532;tonic;Hammars Tonic - Original;Hammars Tonic;Original;https://ginventory.reed.be/api/v2/products/6532/picture?type=normal;Hammars Bryggeri AB;Sweden;;8.8;21
6533;tonic;Hammars Tonic  - Pink Tonic Grapefruit And Hibiscus;Hammars Tonic ;Pink Tonic Grapefruit And Hibiscus;https://ginventory.reed.be/api/v2/products/6533/picture?type=normal;Hammars Bryggeri AB;Sweden;;8.8;15
6534;tonic;Hammars Tonic  - Original Zero;Hammars Tonic ;Original Zero;https://ginventory.reed.be/api/v2/products/6534/picture?type=normal;Hammars Bryggeri AB;Sweden;;7.9;6
6629;tonic;Artonic Indian Tonic Water;;;https://ginventory.reed.be/api/v2/products/6629/picture?type=normal;Maison Artonic;France;;8.5;10
6630;tonic;Artonic Cucumber Tonic Water;;;https://ginventory.reed.be/api/v2/products/6630/picture?type=normal;Maison Artonic;France;;7.4;5
6631;tonic;Artonic Lemon Lavender Tonic Water;;;https://ginventory.reed.be/api/v2/products/6631/picture?type=normal;Maison Artonic;France;;8.0;7
6632;tonic;Artonic Lemongrass Soda;;;https://ginventory.reed.be/api/v2/products/6632/picture?type=normal;Maison Artonic;France;;8.4;4
6664;tonic;StrangeLove Dry Ginger Ale;;;https://ginventory.reed.be/api/v2/products/6664/picture?type=normal;The Rascal Gin;Nicaragua;;;0
6673;tonic;TONIC NINKASI;;;https://ginventory.reed.be/api/v2/products/6673/picture?type=normal;NINKASI;France;;7.0;1
6743;tonic;Tonic Océanic Rétha;;;https://ginventory.reed.be/api/v2/products/6743/picture?type=normal;Rétha Spiritueux;France;;;0
6744;tonic;Pondichery Indian classic;;;https://ginventory.reed.be/api/v2/products/6744/picture?type=normal;Distillerie du Gorvello;France;;8.2;4
6745;tonic;Pondichery Combava & Fleur de Sureau;;;https://ginventory.reed.be/api/v2/products/6745/picture?type=normal;Distillerie du Gorvello;France;;8.5;3
6746;tonic;Pondichery Citronnelle & Orange amère;;;https://ginventory.reed.be/api/v2/products/6746/picture?type=normal;Distillerie du Gorvello;France;;8.0;3
6747;tonic;Pondichery Gingembre & Cardamome;;;https://ginventory.reed.be/api/v2/products/6747/picture?type=normal;Distillerie du Gorvello;France;;8.6;3
6796;tonic;Lady Alaï Premium Tonic Water;;;;Lady Alaï;France;;9.1;3
6953;tonic;Tonic Queens;;;https://ginventory.reed.be/api/v2/products/6953/picture?type=normal;Distillerie G. Miclo;France;;9.0;1
6994;tonic;EAGLE TONIC PINK POMEGRANATE - ORGANIC TONIC;EAGLE TONIC PINK POMEGRANATE;ORGANIC TONIC;https://ginventory.reed.be/api/v2/products/6994/picture?type=normal;EAGLE DRINK;Denmark;;9.4;2
6995;tonic;EAGLE TONIC CUCUMBER & LIME - ORGANIC TONIC;EAGLE TONIC CUCUMBER & LIME;ORGANIC TONIC;https://ginventory.reed.be/api/v2/products/6995/picture?type=normal;EAGLE DRINK;Denmark;;8.6;3
6996;tonic;EAGLE TONIC INDIAN - ORGANIC TONIC;EAGLE TONIC INDIAN;ORGANIC TONIC;https://ginventory.reed.be/api/v2/products/6996/picture?type=normal;EAGLE DRINK;Denmark;;7.8;5
6997;tonic;EAGLE GINGER BEER - NON-ALC.;EAGLE GINGER BEER;NON-ALC.;https://ginventory.reed.be/api/v2/products/6997/picture?type=normal;EAGLE DRINK;Denmark;;;0
7049;tonic;Fever Tree Mexican Lime Soda;;;https://ginventory.reed.be/api/v2/products/7049/picture?type=normal;Fevertree Ltd.;United Kingdom;;8.2;6
7051;tonic;Navas Premium Tonic Water;;;https://ginventory.reed.be/api/v2/products/7051/picture?type=normal;Navas Drinks;United Kingdom;;9.1;5
7052;tonic;Navas Light Tonic Water;;;https://ginventory.reed.be/api/v2/products/7052/picture?type=normal;Navas Drinks;United Kingdom;;9.5;1
7053;tonic;Navas Garden Tonic Water;;;https://ginventory.reed.be/api/v2/products/7053/picture?type=normal;Navas Drinks;United Kingdom;;9.2;3
7054;tonic;Navas Dry Ginger Ale;;;https://ginventory.reed.be/api/v2/products/7054/picture?type=normal;Navas Drinks;United Kingdom;;;0
7055;tonic;Navas Classic Ginger Beer;;;https://ginventory.reed.be/api/v2/products/7055/picture?type=normal;Navas Drinks;United Kingdom;;9.5;1
7056;tonic;Navas Cornish Soda Water;;;https://ginventory.reed.be/api/v2/products/7056/picture?type=normal;Navas Drinks;United Kingdom;;;0
7420;tonic;Doctor Polidori Grape Tonic Water;;;https://ginventory.reed.be/api/v2/products/7420/picture?type=normal;WineFactory Saar GmbH Martin-Luther-Str.;Germany;;8.6;4
7706;tonic;Urban Peers French Mixer;;;https://ginventory.reed.be/api/v2/products/7706/picture?type=normal;Monville Sweden AB;Sweden;;9.0;2
7707;tonic;Urban Peers Classic Tonic;;;https://ginventory.reed.be/api/v2/products/7707/picture?type=normal;Monville Sweden AB;Sweden;;8.4;1
7708;tonic;Urban Peers Grapefruit Mixer;;;https://ginventory.reed.be/api/v2/products/7708/picture?type=normal;Monville Sweden AB;Sweden;;8.2;1
7709;tonic;Urban Peers Mediterranean Tonic;;;https://ginventory.reed.be/api/v2/products/7709/picture?type=normal;Monville Sweden AB;Sweden;;8.0;2
7711;tonic;Roslags Tonic Water;;;https://ginventory.reed.be/api/v2/products/7711/picture?type=normal;Norrtelje Brenneri;Sweden;;;0
7754;tonic;To Nic Klasyczny;;;https://ginventory.reed.be/api/v2/products/7754/picture?type=normal;On Lemon;Poland;;;0
7755;tonic;To Nic Rozmaryn;;;https://ginventory.reed.be/api/v2/products/7755/picture?type=normal;On Lemon;Poland;;;0
7756;tonic;To Nic Czarny Bez;;;https://ginventory.reed.be/api/v2/products/7756/picture?type=normal;On Lemon;Poland;;;0
7763;tonic;Goldberg Ginger Ale;;;https://ginventory.reed.be/api/v2/products/7763/picture?type=normal;MBG International Premium Brands GmbH;Germany;;;0
7764;tonic;Goldberg Ginger Beer;;;https://ginventory.reed.be/api/v2/products/7764/picture?type=normal;MBG International Premium Brands GmbH;Germany;;;0
7775;tonic;East Imperial Royal Botanic Tonic;;;https://ginventory.reed.be/api/v2/products/7775/picture?type=normal;East Imperial Ltd;New Zealand;;9.5;3
7776;tonic;East Imperial Grapefruit Soda;;;https://ginventory.reed.be/api/v2/products/7776/picture?type=normal;East Imperial Ltd;New Zealand;;10.0;1
7786;tonic;Thomas Henry Wild Berry;;;https://ginventory.reed.be/api/v2/products/7786/picture?type=normal;Thomas Henry GmbH & Co. KG;Germany;;9.0;8
7787;tonic;Thomas Henry Botanic Tonic;;;https://ginventory.reed.be/api/v2/products/7787/picture?type=normal;Thomas Henry GmbH & Co. KG;Germany;;9.0;40
7788;tonic;Thomas Henry Dry Tonic;;;https://ginventory.reed.be/api/v2/products/7788/picture?type=normal;Thomas Henry GmbH & Co. KG;Germany;;8.7;15
7813;tonic;Schweppes Premium Mixer Tonic & Touch Of Lime;;;https://ginventory.reed.be/api/v2/products/7813/picture?type=normal;Dr. Pepper Snapple Group;Switzerland / United States;;8.0;5
7814;tonic;Mistelhain's Dastonic Ambition Tonic Water;;;https://ginventory.reed.be/api/v2/products/7814/picture?type=normal;Mistelhain GmbH & Co. KG;Germany;;9.6;9
7815;tonic;Mistelhain's Dastonic Signature Tonic Water;;;https://ginventory.reed.be/api/v2/products/7815/picture?type=normal;Mistelhain GmbH & Co. KG;Germany;;9.8;8
7816;tonic;Mistelhain's Dastonic Trend Tonic Water;;;https://ginventory.reed.be/api/v2/products/7816/picture?type=normal;Mistelhain GmbH & Co. KG;Germany;;9.5;10
7984;tonic;The London Essence Co. White Peach & Jasmine Crafted Soda Water;;;https://ginventory.reed.be/api/v2/products/7984/picture?type=normal;The London Essence Co.;United Kingdom;;10.0;1
8033;tonic;Artisan Drinks Co. Pink Citrus Tonic;;;https://ginventory.reed.be/api/v2/products/8033/picture?type=normal;Artisan Drinks Company Ltd.;United Kingdom / Australia;;9.0;7
8034;tonic;Artisan Drinks Co. Amalfi Lime Tonic;;;https://ginventory.reed.be/api/v2/products/8034/picture?type=normal;Artisan Drinks Company Ltd.;United Kingdom / Australia;;8.9;6
8035;tonic;Artisan Drinks Co. Agave Lemon Tonic;;;https://ginventory.reed.be/api/v2/products/8035/picture?type=normal;Artisan Drinks Company Ltd.;United Kingdom / Australia;;9.3;4
8040;tonic;Long Rays Premium Australian Tonic - Original;Long Rays Premium Australian Tonic;Original;https://ginventory.reed.be/api/v2/products/8040/picture?type=normal;Long Rays;Australia;;8.2;1
8041;tonic;Long Rays Premium Australian Soda - Original;Long Rays Premium Australian Soda;Original;https://ginventory.reed.be/api/v2/products/8041/picture?type=normal;Long Rays;Australia;;;0
8042;tonic;Long Rays Premium Australian Tonic - Pacific;Long Rays Premium Australian Tonic;Pacific;https://ginventory.reed.be/api/v2/products/8042/picture?type=normal;Long Rays;Australia;;;0
8043;tonic;Long Rays Premium Australian Tonic - Citrus;Long Rays Premium Australian Tonic;Citrus;https://ginventory.reed.be/api/v2/products/8043/picture?type=normal;Long Rays;Australia;;;0
8044;tonic;Long Rays Premium Australian Soda - Dark;Long Rays Premium Australian Soda;Dark;https://ginventory.reed.be/api/v2/products/8044/picture?type=normal;Long Rays;Australia;;;0
8046;tonic;Artisan Drinks Co. Bubbly Soda Water;;;https://ginventory.reed.be/api/v2/products/8046/picture?type=normal;Artisan Drinks Company Ltd.;United Kingdom / Australia;;;0
8047;tonic;Artisan Drinks Co. Yuzu Tokyo Tonic;;;https://ginventory.reed.be/api/v2/products/8047/picture?type=normal;Artisan Drinks Company Ltd.;United Kingdom / Australia;;9.2;6
8048;tonic;Artisan Drinks Co. Fiery Ginger Beer;;;https://ginventory.reed.be/api/v2/products/8048/picture?type=normal;Artisan Drinks Company Ltd.;United Kingdom / Australia;;8.8;2
8056;tonic;Marlish Dandelion & Burdock Tonic Water;;;https://ginventory.reed.be/api/v2/products/8056/picture?type=normal;Marlish;United Kingdom;;;0
8057;tonic;Marlish Premium Lemonade;;;https://ginventory.reed.be/api/v2/products/8057/picture?type=normal;Marlish;United Kingdom;;;0
8058;tonic;Marlish Elderflower Tonic Water;;;https://ginventory.reed.be/api/v2/products/8058/picture?type=normal;Marlish;United Kingdom;;;0
8059;tonic;Marlish Soda Water;;;https://ginventory.reed.be/api/v2/products/8059/picture?type=normal;Marlish;United Kingdom;;;0
8060;tonic;Marlish Rhubarb & Ginger Ale;;;https://ginventory.reed.be/api/v2/products/8060/picture?type=normal;Marlish;United Kingdom;;;0
8073;tonic;The London Essence Co. Pomelo & Pink Pepper Tonic Water;;;https://ginventory.reed.be/api/v2/products/8073/picture?type=normal;The London Essence Co.;United Kingdom;;9.1;6
8074;tonic;The London Essence Co. Roasted Pineapple Crafted Soda;;;https://ginventory.reed.be/api/v2/products/8074/picture?type=normal;The London Essence Co.;United Kingdom;;10.0;1
8075;tonic;The London Essence Co. Soda Water;;;https://ginventory.reed.be/api/v2/products/8075/picture?type=normal;The London Essence Co.;United Kingdom;;10.0;1
8076;tonic;The London Essence Co. Spiced Ginger Beer;;;https://ginventory.reed.be/api/v2/products/8076/picture?type=normal;The London Essence Co.;United Kingdom;;10.0;1
8093;tonic;Ekobryggeriet Aperitivo Tonic;;;https://ginventory.reed.be/api/v2/products/8093/picture?type=normal;Ekobryggeriet AB;Sweden;;9.0;2
8094;tonic;Ekobryggeriet Soda Water;;;https://ginventory.reed.be/api/v2/products/8094/picture?type=normal;Ekobryggeriet AB;Sweden;;;0
8095;tonic;Ekobryggeriet Nordic Tonic Clove / Kryddnejlika;;;https://ginventory.reed.be/api/v2/products/8095/picture?type=normal;Ekobryggeriet AB;Sweden;;8.8;2
8096;tonic;Ekobryggeriet Nordic Tonic Cucumber / Gurka;;;https://ginventory.reed.be/api/v2/products/8096/picture?type=normal;Ekobryggeriet AB;Sweden;;9.8;8
8097;tonic;Ekobryggeriet Nordic Tonic Blueberry / Blåbär;;;https://ginventory.reed.be/api/v2/products/8097/picture?type=normal;Ekobryggeriet AB;Sweden;;9.1;8
8098;tonic;Ekobryggeriet Nordic Tonic Original;;;https://ginventory.reed.be/api/v2/products/8098/picture?type=normal;Ekobryggeriet AB;Sweden;;8.8;5
8099;tonic;Ekobryggeriet Nordic Tonic Cloudberry / Hjortron;;;https://ginventory.reed.be/api/v2/products/8099/picture?type=normal;Ekobryggeriet AB;Sweden;;8.9;7
8100;tonic;Ekobryggeriet Nordic Tonic In Flames;;;https://ginventory.reed.be/api/v2/products/8100/picture?type=normal;Ekobryggeriet AB;Sweden;;8.5;7
8101;tonic;Ekobryggeriet Nordic Tonic Birch Tree / Björk;;;https://ginventory.reed.be/api/v2/products/8101/picture?type=normal;Ekobryggeriet AB;Sweden;;9.0;5
8102;tonic;Ekobryggeriet Nordic Tonic Elderflower Seasalt / Fläder Havssalt;;;https://ginventory.reed.be/api/v2/products/8102/picture?type=normal;Ekobryggeriet AB;Sweden;;8.7;2
8103;tonic;Poachers Wild Tonic - With Irish Elderflower;Poachers Wild Tonic;With Irish Elderflower;https://ginventory.reed.be/api/v2/products/8103/picture?type=normal;Poachers Drinks Ltd;Ireland;;9.1;3
8104;tonic;Poachers Light Tonic - With Irish Rosemary;Poachers Light Tonic;With Irish Rosemary;https://ginventory.reed.be/api/v2/products/8104/picture?type=normal;Poachers Drinks Ltd;Ireland;;8.9;2
8105;tonic;Poachers Ginger Beer - With Irish Chilli;Poachers Ginger Beer;With Irish Chilli;https://ginventory.reed.be/api/v2/products/8105/picture?type=normal;Poachers Drinks Ltd;Ireland;;;0
8106;tonic;Poachers Soda Water;;;https://ginventory.reed.be/api/v2/products/8106/picture?type=normal;Poachers Drinks Ltd;Ireland;;8.6;1
8107;tonic;Muteman Premium Indian Tonic Water;;;https://ginventory.reed.be/api/v2/products/8107/picture?type=normal;Muteman Premium Drinks;Finland;;8.9;6
8108;tonic;Muteman Premium Ginger Beer;;;https://ginventory.reed.be/api/v2/products/8108/picture?type=normal;Muteman Premium Drinks;Finland;;;0
8109;tonic;Muteman Premium Lingonberry Tonic Water;;;https://ginventory.reed.be/api/v2/products/8109/picture?type=normal;Muteman Premium Drinks;Finland;;9.6;5
8112;tonic;Scandinavian Tonic Sessions Indian Tonic;;;https://ginventory.reed.be/api/v2/products/8112/picture?type=normal;Sahlins Brygghus;Sweden;;;0
8113;tonic;Scandinavian Tonic Sessions Arctic Rhubarb;;;https://ginventory.reed.be/api/v2/products/8113/picture?type=normal;Sahlins Brygghus;Sweden;;;0
8114;tonic;Scandinavian Tonic Sessions Elderflower;;;https://ginventory.reed.be/api/v2/products/8114/picture?type=normal;Sahlins Brygghus;Sweden;;;0
8115;tonic;Scandinavian Tonic Sessions Lingonberry;;;https://ginventory.reed.be/api/v2/products/8115/picture?type=normal;Sahlins Brygghus;Sweden;;9.1;1
8116;tonic;Scandinavian Tonic Sessions Arctic Blackcurrant;;;https://ginventory.reed.be/api/v2/products/8116/picture?type=normal;Sahlins Brygghus;Sweden;;;0
8117;tonic;Scandinavian Tonic Sessions Grape Tonic;;;https://ginventory.reed.be/api/v2/products/8117/picture?type=normal;Sahlins Brygghus;Sweden;;9.0;1
8118;tonic;Scandinavian Tonic Sessions Cucumber Tonic;;;https://ginventory.reed.be/api/v2/products/8118/picture?type=normal;Sahlins Brygghus;Sweden;;;0
8137;tonic;Wild Grass Eau Tonique Botanique - Bocage;Wild Grass Eau Tonique Botanique;Bocage;https://ginventory.reed.be/api/v2/products/8137/picture?type=normal;Maison Dutier;France;;8.0;2
8152;tonic;Fever Tree Refreshingly Light Rhubarb & Raspberry Tonic Water;;;https://ginventory.reed.be/api/v2/products/8152/picture?type=normal;Fevertree Ltd.;United Kingdom;;8.4;17
8153;tonic;Fever Tree Refreshingly Light Handpicked Rose Lemonade;;;https://ginventory.reed.be/api/v2/products/8153/picture?type=normal;Fevertree Ltd.;United Kingdom;;;0
8154;tonic;Fever Tree Refreshingly Light Cucumber Tonic Water;;;https://ginventory.reed.be/api/v2/products/8154/picture?type=normal;Fevertree Ltd.;United Kingdom;;8.1;7
8155;tonic;Fever Tree Refreshingly Light Clementine Tonic Water - With Cinnamon;Fever Tree Refreshingly Light Clementine Tonic Water;With Cinnamon;https://ginventory.reed.be/api/v2/products/8155/picture?type=normal;Fevertree Ltd.;United Kingdom;;9.3;7
8156;tonic;Fever Tree Italian Blood Orange Soda;;;https://ginventory.reed.be/api/v2/products/8156/picture?type=normal;Fevertree Ltd.;United Kingdom;;8.4;4
8157;tonic;Fever Tree Raspberry & Rose Soda;;;https://ginventory.reed.be/api/v2/products/8157/picture?type=normal;Fevertree Ltd.;United Kingdom;;7.3;3
8158;tonic;Fever Tree White Grape & Apricot Soda;;;https://ginventory.reed.be/api/v2/products/8158/picture?type=normal;Fevertree Ltd.;United Kingdom;;7.6;2
8159;tonic;Fever Tree Damson & Sloe Berry Tonic Water - Limited Edition;Fever Tree Damson & Sloe Berry Tonic Water;Limited Edition;https://ginventory.reed.be/api/v2/products/8159/picture?type=normal;Fevertree Ltd.;United Kingdom;;7.6;3
8160;tonic;Fever Tree Refreshingly Light Elderflower Tonic Water;;;https://ginventory.reed.be/api/v2/products/8160/picture?type=normal;Fevertree Ltd.;United Kingdom;;9.0;8
8161;tonic;Fever Tree Refreshingly Light Mediterranean Tonic Water;;;https://ginventory.reed.be/api/v2/products/8161/picture?type=normal;Fevertree Ltd.;United Kingdom;;9.0;12
8162;tonic;Fever Tree Refreshingly Light Lemon Tonic Water;;;https://ginventory.reed.be/api/v2/products/8162/picture?type=normal;Fevertree Ltd.;United Kingdom;;8.8;2
8163;tonic;Fever Tree Refreshingly Light Ginger Ale;;;https://ginventory.reed.be/api/v2/products/8163/picture?type=normal;Fevertree Ltd.;United Kingdom;;;0
8164;tonic;Fever Tree Refreshingly Light Aromatic Tonic Water;;;https://ginventory.reed.be/api/v2/products/8164/picture?type=normal;Fevertree Ltd.;United Kingdom;;8.2;4
8165;tonic;Fever Tree Refreshingly Light Spiced Orange Ginger Ale;;;https://ginventory.reed.be/api/v2/products/8165/picture?type=normal;Fevertree Ltd.;United Kingdom;;;0
8166;tonic;Fever Tree Refreshingly Light Ginger Beer;;;https://ginventory.reed.be/api/v2/products/8166/picture?type=normal;Fevertree Ltd.;United Kingdom;;;0
8167;tonic;Fever Tree Refreshingly Light Sicilian Lemonade;;;https://ginventory.reed.be/api/v2/products/8167/picture?type=normal;Fevertree Ltd.;United Kingdom;;;0
8168;tonic;Fever Tree Refreshingly Light Premium Lemonade;;;https://ginventory.reed.be/api/v2/products/8168/picture?type=normal;Fevertree Ltd.;United Kingdom;;8.5;1
8181;tonic;Harboe Tonic Indian;;;https://ginventory.reed.be/api/v2/products/8181/picture?type=normal;Harboes Bryggeri A/S ;Denmark;;9.0;11
8186;tonic;Goldberg Mediterranean Tonic;;;https://ginventory.reed.be/api/v2/products/8186/picture?type=normal;MBG International Premium Brands GmbH;Germany;;8.9;7
8189;tonic;Franklin & Sons Mallorcan Tonic Water;;;https://ginventory.reed.be/api/v2/products/8189/picture?type=normal;Global Brands Ltd.;United Kingdom;;9.3;8
8190;tonic;Franklin & Sons Mandarin Mixer With Ginger;;;https://ginventory.reed.be/api/v2/products/8190/picture?type=normal;Global Brands Ltd.;United Kingdom;;;0
8191;tonic;Franklin & Sons Pineapple Mixer With Almond;;;https://ginventory.reed.be/api/v2/products/8191/picture?type=normal;Global Brands Ltd.;United Kingdom;;;0
8192;tonic;Franklin & Sons 1886 Soda Water;;;https://ginventory.reed.be/api/v2/products/8192/picture?type=normal;Global Brands Ltd.;United Kingdom;;;0
8193;tonic;Franklin & Sons Brewed Ginger Beer;;;https://ginventory.reed.be/api/v2/products/8193/picture?type=normal;Global Brands Ltd.;United Kingdom;;8.0;3
8206;tonic;Rocket Tonic Hibiscus;;;https://ginventory.reed.be/api/v2/products/8206/picture?type=normal;Rocket Tonic;Russia;;10.0;3
8207;tonic;Rocket Tonic Lavender;;;https://ginventory.reed.be/api/v2/products/8207/picture?type=normal;Rocket Tonic;Russia;;9.8;3
8208;tonic;Rocket Tonic Herbal;;;https://ginventory.reed.be/api/v2/products/8208/picture?type=normal;Rocket Tonic;Russia;;10.0;3
8209;tonic;Rocket Tonic Classic;;;https://ginventory.reed.be/api/v2/products/8209/picture?type=normal;Rocket Tonic;Russia;;10.0;3
8210;tonic;Rocket Tonic Experimental;;;https://ginventory.reed.be/api/v2/products/8210/picture?type=normal;Rocket Tonic;Russia;;10.0;2
8215;tonic;The Headless Horseman Rhubarb Tonic Water;;;https://ginventory.reed.be/api/v2/products/8215/picture?type=normal;Berentsen Brygghus AS;Norway;;;0
8216;tonic;The Headless Horseman Original Indian Tonic Water;;;https://ginventory.reed.be/api/v2/products/8216/picture?type=normal;Berentsen Brygghus AS;Norway;;8.5;1
8217;tonic;The Headless Horseman Pink Grapefruit Tonic Water;;;https://ginventory.reed.be/api/v2/products/8217/picture?type=normal;Berentsen Brygghus AS;Norway;;;0
8218;tonic;The Headless Horseman Orange Blossom Tonic Water;;;https://ginventory.reed.be/api/v2/products/8218/picture?type=normal;Berentsen Brygghus AS;Norway;;8.1;1
8235;tonic;Fentimans Sparkling Raspberry;;;https://ginventory.reed.be/api/v2/products/8235/picture?type=normal;Fentimans Ltd.;United Kingdom;;6.0;1
8238;tonic;Fentimans Dandelion & Burdock ;;;https://ginventory.reed.be/api/v2/products/8238/picture?type=normal;Fentimans Ltd.;United Kingdom;;;0
8243;tonic;Fentimans Tropical Soda;;;https://ginventory.reed.be/api/v2/products/8243/picture?type=normal;Fentimans Ltd.;United Kingdom;;8.1;2
8300;tonic;Fitch & Leedes Pink Tonic Sugar Free;;;https://ginventory.reed.be/api/v2/products/8300/picture?type=normal;Chill Beverages;South Africa;;;0
8301;tonic;Fitch & Leedes Grapefruit Tonic;;;https://ginventory.reed.be/api/v2/products/8301/picture?type=normal;Chill Beverages;South Africa;;9.5;2
8302;tonic;Fitch & Leedes Blue Tonic;;;https://ginventory.reed.be/api/v2/products/8302/picture?type=normal;Chill Beverages;South Africa;;8.8;2
8303;tonic;Fitch & Leedes Ginger Ale;;;https://ginventory.reed.be/api/v2/products/8303/picture?type=normal;Chill Beverages;South Africa;;;0
8307;tonic;Fever Tree Madagascan Cola;;;https://ginventory.reed.be/api/v2/products/8307/picture?type=normal;Fevertree Ltd.;United Kingdom;;9.2;3
8333;tonic;Hinks & Sons Indian Tonic;;;https://ginventory.reed.be/api/v2/products/8333/picture?type=normal;Casa Tapaus Destilados;Argentina;;;0
8334;tonic;Hinks & Sons Agua Tónica;;;https://ginventory.reed.be/api/v2/products/8334/picture?type=normal;Casa Tapaus Destilados;Argentina;;;0
8335;tonic;Hinks & Sons Ginger Beer;;;https://ginventory.reed.be/api/v2/products/8335/picture?type=normal;Casa Tapaus Destilados;Argentina;;;0
8351;tonic;Tonica Baladin;;;https://ginventory.reed.be/api/v2/products/8351/picture?type=normal;Birra Baladin;Italy;;;0
8352;tonic;Tonica Al Fumo Baladin;;;https://ginventory.reed.be/api/v2/products/8352/picture?type=normal;Birra Baladin;Italy;;7.6;2
8353;tonic;Tonica Al Fieno Baladin;;;https://ginventory.reed.be/api/v2/products/8353/picture?type=normal;Birra Baladin;Italy;;7.6;2
8354;tonic;Tonica Amara Baladin;;;https://ginventory.reed.be/api/v2/products/8354/picture?type=normal;Birra Baladin;Italy;;;0
8355;tonic;Tonica Paprika Baladin;;;https://ginventory.reed.be/api/v2/products/8355/picture?type=normal;Birra Baladin;Italy;;;0
8356;tonic;Ginger Beer Baladin;;;https://ginventory.reed.be/api/v2/products/8356/picture?type=normal;Birra Baladin;Italy;;8.0;1
8393;tonic;Lobsters Bitter Lemon;;;https://ginventory.reed.be/api/v2/products/8393/picture?type=normal;Lobsters GmbH;Austria;;;0
8394;tonic;Lobsters Ginger Ale;;;https://ginventory.reed.be/api/v2/products/8394/picture?type=normal;Lobsters GmbH;Austria;;;0
8395;tonic;Lobsters Lemon Mint;;;https://ginventory.reed.be/api/v2/products/8395/picture?type=normal;Lobsters GmbH;Austria;;;0
8461;tonic;Volcano Sicilian Tonic Water;;;https://ginventory.reed.be/api/v2/products/8461/picture?type=normal;Volcano Gin;Italy;;9.0;1
8480;tonic;Sanpellegrino Limonata;;;https://ginventory.reed.be/api/v2/products/8480/picture?type=normal;Sanpellegrino S.p.A.;Italy;;8.0;1
8615;tonic;Twelve Below Classic Premium Tonic;;;https://ginventory.reed.be/api/v2/products/8615/picture?type=normal;Twelve Below;United Kingdom;;8.8;1
